uri,status,info
/repositories/12/resources/4864,200,"{'status': 'Updated', 'id': 4864, 'lock_version': 22, 'stale': True, 'uri': '/repositories/12/resources/4864', 'warnings': []}"
/repositories/12/resources/4877,200,"{'status': 'Updated', 'id': 4877, 'lock_version': 11, 'stale': True, 'uri': '/repositories/12/resources/4877', 'warnings': []}"
/repositories/12/resources/4897,200,"{'status': 'Updated', 'id': 4897, 'lock_version': 33, 'stale': True, 'uri': '/repositories/12/resources/4897', 'warnings': []}"
/repositories/12/resources/4906,200,"{'status': 'Updated', 'id': 4906, 'lock_version': 40, 'stale': True, 'uri': '/repositories/12/resources/4906', 'warnings': []}"
/repositories/12/resources/5037,200,"{'status': 'Updated', 'id': 5037, 'lock_version': 49, 'stale': True, 'uri': '/repositories/12/resources/5037', 'warnings': []}"
/repositories/12/resources/5082,200,"{'status': 'Updated', 'id': 5082, 'lock_version': 9, 'stale': True, 'uri': '/repositories/12/resources/5082', 'warnings': []}"
/repositories/12/resources/5264,200,"{'status': 'Updated', 'id': 5264, 'lock_version': 35, 'stale': True, 'uri': '/repositories/12/resources/5264', 'warnings': []}"
/repositories/12/resources/5275,200,"{'status': 'Updated', 'id': 5275, 'lock_version': 42, 'stale': True, 'uri': '/repositories/12/resources/5275', 'warnings': []}"
/repositories/12/resources/5391,200,"{'status': 'Updated', 'id': 5391, 'lock_version': 57, 'stale': True, 'uri': '/repositories/12/resources/5391', 'warnings': []}"
/repositories/12/resources/5499,200,"{'status': 'Updated', 'id': 5499, 'lock_version': 27, 'stale': True, 'uri': '/repositories/12/resources/5499', 'warnings': []}"
/repositories/12/resources/5542,200,"{'status': 'Updated', 'id': 5542, 'lock_version': 47, 'stale': True, 'uri': '/repositories/12/resources/5542', 'warnings': []}"
/repositories/12/resources/5661,200,"{'status': 'Updated', 'id': 5661, 'lock_version': 56, 'stale': True, 'uri': '/repositories/12/resources/5661', 'warnings': []}"
/repositories/11/resources/5894,200,"{'status': 'Updated', 'id': 5894, 'lock_version': 26, 'stale': True, 'uri': '/repositories/11/resources/5894', 'warnings': []}"
/repositories/11/resources/546,200,"{'status': 'Updated', 'id': 546, 'lock_version': 55, 'stale': True, 'uri': '/repositories/11/resources/546', 'warnings': []}"
/repositories/11/resources/618,200,"{'status': 'Updated', 'id': 618, 'lock_version': 26, 'stale': True, 'uri': '/repositories/11/resources/618', 'warnings': []}"
/repositories/11/resources/1286,200,"{'status': 'Updated', 'id': 1286, 'lock_version': 37, 'stale': True, 'uri': '/repositories/11/resources/1286', 'warnings': []}"
/repositories/12/resources/2250,200,"{'status': 'Updated', 'id': 2250, 'lock_version': 38, 'stale': True, 'uri': '/repositories/12/resources/2250', 'warnings': []}"
